site_no,station_nm,latitude,longitude,state_cd,county_cd,huc_cd,huc_code,huc_region,drainage_area,site_type,active,basin,is_huc17,has_discharge
445550123063500,WILLAM. R.; RM 87.9,44.930397,-123.1109313,OR,047,17090007,17,1709,,ST,Yes,Pacific Northwest,True,True
445551123061500,WILLAM. R.; RM 87.6,44.93067485,-123.1053756,OR,047,17090007,17,1709,,ST,Yes,Pacific Northwest,True,True
445611123034200,WILLAM R.;RM 85.2,44.93623067,-123.0628746,OR,053,17090007,17,1709,,ST,Yes,Pacific Northwest,True,True
445646123023100,WILLAM R.;RM 84.0,44.94595295,-123.043152,OR,053,17090007,17,1709,,ST,Yes,Pacific Northwest,True,True
445650123022800,WILLAM R.;RM 83.9,44.94706405,-123.0423187,OR,053,17090007,17,1709,,ST,Yes,Pacific Northwest,True,True
445735123021800,WILLAM R.;RM 83.0,44.95956396,-123.039541,OR,053,17090007,17,1709,,ST,Yes,Pacific Northwest,True,True
445825123021100,WILLAM R.;RM 82.0,44.9734527,-123.0375967,OR,053,17090007,17,1709,,ST,Yes,Pacific Northwest,True,True
445915123021900,WILLAM R.;RM 81.0,44.98734149,-123.0398191,OR,053,17090007,17,1709,,ST,Yes,Pacific Northwest,True,True
445953123040400,WILLAM R.;RM 79.0,44.9978967,-123.0689867,OR,053,17090007,17,1709,,ST,Yes,Pacific Northwest,True,True
450048123042700,WILLAM R.;RM 77.8,45.01317435,-123.075376,OR,053,17090007,17,1709,,ST,Yes,Pacific Northwest,True,True
450131123042400,WILLAM R.;RM 77.0,45.0251187,-123.0745429,OR,053,17090007,17,1709,,ST,Yes,Pacific Northwest,True,True
450314123040100,WILLAM R.;RM 75.0,45.05372969,-123.0681544,OR,053,17090007,17,1709,,ST,Yes,Pacific Northwest,True,True
450406123035600,WILLAM R.;RM 74.0,45.06817405,-123.0667657,OR,053,17090007,17,1709,,ST,Yes,Pacific Northwest,True,True
450522123024500,WILLAM R.@ WHEATLAND FY.; RM 72.0,45.08928518,-123.0470434,OR,071,17090007,17,1709,,ST,Yes,Pacific Northwest,True,True
450530123023600,WILLAM R.;RM 71.8,45.0915074,-123.0445434,OR,047,17090007,17,1709,,ST,Yes,Pacific Northwest,True,True
450942123013600,WILLAM R.;RM 64.8,45.1615071,-123.0278777,OR,047,17090007,17,1709,,ST,Yes,Pacific Northwest,True,True
451004123000600,WILLAM R.;RM 63.0,45.1676184,-123.0028772,OR,047,17090007,17,1709,,ST,Yes,Pacific Northwest,True,True
451043123005300,WILLAM R.;RM 62.0,45.17845157,-123.0159333,OR,047,17090007,17,1709,,ST,Yes,Pacific Northwest,True,True
451135123010300,WILLAM R.;RM 61.0,45.1928959,-123.0187114,OR,047,17090007,17,1709,,ST,Yes,Pacific Northwest,True,True
451206123014400,WILLAM R.;RM 60.0,45.2015068,-123.0301008,OR,047,17090007,17,1709,,ST,Yes,Pacific Northwest,True,True
451306122594300,WILLAM R.;RM 54.8,45.21817375,-122.9964891,OR,047,17090007,17,1709,,ST,Yes,Pacific Northwest,True,True
451322123004000,WILLAM R.;RM 56.0,45.222618,-123.012323,OR,047,17090007,17,1709,,ST,Yes,Pacific Northwest,True,True
451323123015500,WILLAM R.;RM 57.0,45.22289557,-123.0331568,OR,047,17090007,17,1709,,ST,Yes,Pacific Northwest,True,True
451332122595000,WILLAM R.;RM 55.2,45.2253959,-122.9984338,OR,047,17090007,17,1709,,ST,Yes,Pacific Northwest,True,True
451342122594300,WILLAM R.;RM 55.0,45.22817369,-122.9964893,OR,047,17090007,17,1709,,ST,Yes,Pacific Northwest,True,True
451359122594000,WILLAM R.;RM 54.6,45.23289589,-122.995656,OR,047,17090007,17,1709,,ST,Yes,Pacific Northwest,True,True
451416122593800,WILLAM R.;RM 54.5,45.23761809,-122.9951006,OR,047,17090007,17,1709,,ST,Yes,Pacific Northwest,True,True
451423122594700,WILLAM R.;RM 54.2,45.2395625,-122.9976007,OR,047,17090007,17,1709,,ST,Yes,Pacific Northwest,True,True
451443122595400,WILLAM R.;RM 53.8,45.245118,-122.9995453,OR,047,17090007,17,1709,,ST,Yes,Pacific Northwest,True,True
451453122595600,WILLAM R.;RM 53.6,45.24789576,-123.0001009,OR,047,17090007,17,1709,,ST,Yes,Pacific Northwest,True,True
451504122595800,WILLAM R.;RM 53.4,45.25095129,-123.0006566,OR,047,17090007,17,1709,,ST,Yes,Pacific Northwest,True,True
451511122514800,WILLAM R.;RM 44.2,45.2528969,-122.8645414,OR,047,17090007,17,1709,,ST,Yes,Pacific Northwest,True,True
451512122510300,WILLAM R.;RM 44.4,45.2531748,-122.852041,OR,047,17090007,17,1709,,ST,Yes,Pacific Northwest,True,True
451512122514100,WILLAM R.;RM 44.0,45.2531747,-122.8625969,OR,047,17090007,17,1709,,ST,Yes,Pacific Northwest,True,True
451513122510700,WILLAM R.;RM 44.6,45.25345259,-122.8531522,OR,047,17090007,17,1709,,ST,Yes,Pacific Northwest,True,True
451516122523200,WILLAM R.;RM 44.8,45.2542857,-122.876764,OR,047,17090007,17,1709,,ST,Yes,Pacific Northwest,True,True
451517123000100,WILLAM R.;RM 53.2,45.25456237,-123.00149,OR,047,17090007,17,1709,,ST,Yes,Pacific Northwest,True,True
451518122524500,WILLAM R.;RM 45.0,45.2548412,-122.8803753,OR,047,17090007,17,1709,,ST,Yes,Pacific Northwest,True,True
451520122512200,WILLAM R.;RM 43.8,45.25539698,-122.857319,OR,047,17090007,17,1709,,ST,Yes,Pacific Northwest,True,True
451524122534700,WILLAM R.;RM 45.8,45.2565077,-122.897598,OR,047,17090007,17,1709,,ST,Yes,Pacific Northwest,True,True
451524123000400,WILLAM R.;RM 53.0,45.25650679,-123.0023233,OR,047,17090007,17,1709,,ST,Yes,Pacific Northwest,True,True
451526122531200,WILLAM R.;RM 45.4,45.25706336,-122.8878755,OR,047,17090007,17,1709,,ST,Yes,Pacific Northwest,True,True
451529122532600,WILLAM R.;RM 45.6,45.25789666,-122.8917646,OR,047,17090007,17,1709,,ST,Yes,Pacific Northwest,True,True
451531122540500,WILLAM R.;RM 46.2,45.2584521,-122.9025982,OR,047,17090007,17,1709,,ST,Yes,Pacific Northwest,True,True
451533122505900,WILLAM R.;RM 43.4,45.2590081,-122.85093,OR,047,17090007,17,1709,,ST,Yes,Pacific Northwest,True,True
451534122595800,WILLAM R.;RM 52.8,45.25928457,-123.0006567,OR,047,17090007,17,1709,,ST,Yes,Pacific Northwest,True,True
451539122541600,WILLAM R.;RM 46.4,45.26067429,-122.9056539,OR,047,17090007,17,1709,,ST,Yes,Pacific Northwest,True,True
451540122504700,WILLAM R.;RM 43.2,45.26095258,-122.8475966,OR,047,17090007,17,1709,,ST,Yes,Pacific Northwest,True,True
451544122595100,WILLAM R.;RM 52.6,45.2620623,-122.9987122,OR,047,17090007,17,1709,,ST,Yes,Pacific Northwest,True,True
451547122503800,WILLAM R.;RM 43.0,45.262897,-122.8450966,OR,047,17090007,17,1709,,ST,Yes,Pacific Northwest,True,True
451555122543500,WILLAM R.;RM 46.8,45.26511865,-122.9109319,OR,047,17090007,17,1709,,ST,Yes,Pacific Northwest,True,True
451556122502900,WILLAM R.;RM 42.8,45.265397,-122.8425966,OR,047,17090007,17,1709,,ST,Yes,Pacific Northwest,True,True
451559122593200,WILLAM R.;RM 52.2,45.266229,-122.9934344,OR,047,17090007,17,1709,,ST,Yes,Pacific Northwest,True,True
451601122544700,WILLAM R.;RM 47.0,45.26678528,-122.9142654,OR,047,17090007,17,1709,,ST,Yes,Pacific Northwest,True,True
451602122592600,WILLAM R.;RM 52.0,45.26706237,-122.9917676,OR,047,17090007,17,1709,,ST,Yes,Pacific Northwest,True,True
451604122550100,WILLAM R.;RM 47.2,45.26761857,-122.9181544,OR,047,17090007,17,1709,,ST,Yes,Pacific Northwest,True,True
451604122562800,WILLAM R.;RM 48.4,45.26761836,-122.9423218,OR,047,17090007,17,1709,,ST,Yes,Pacific Northwest,True,True
451605122501900,WILLAM R.;RM 42.6,45.267897,-122.8398187,OR,047,17090007,17,1709,,ST,Yes,Pacific Northwest,True,True
451606122551400,WILLAM R.;RM 47.4,45.26817409,-122.9217656,OR,047,17090007,17,1709,,ST,Yes,Pacific Northwest,True,True
451606122561300,WILLAM R.;RM 48.2,45.2681739,-122.938155,OR,047,17090007,17,1709,,ST,Yes,Pacific Northwest,True,True
451607122554400,WILLAM R.;RM 47.8,45.26845179,-122.9300992,OR,047,17090007,17,1709,,ST,Yes,Pacific Northwest,True,True
451607122555900,WILLAM R.;RM 48.0,45.26845175,-122.934266,OR,047,17090007,17,1709,,ST,Yes,Pacific Northwest,True,True
451608122552900,WILLAM R.;RM 47.6,45.2687296,-122.9259324,OR,047,17090007,17,1709,,ST,Yes,Pacific Northwest,True,True
451608122565700,WILLAM R.;RM 48.8,45.26872939,-122.9503776,OR,047,17090007,17,1709,,ST,Yes,Pacific Northwest,True,True
451610122590500,WILLAM R.;RM 51.8,45.2692846,-122.9859342,OR,047,17090007,17,1709,,ST,Yes,Pacific Northwest,True,True
451613122501100,WILLAM R.;RM 42.4,45.27011925,-122.8375965,OR,047,17090007,17,1709,,ST,Yes,Pacific Northwest,True,True
451614122585300,WILLAM R.;RM 51.6,45.27039576,-122.9826008,OR,047,17090007,17,1709,,ST,Yes,Pacific Northwest,True,True
451616122570600,WILLAM R.;RM 49.0,45.27095157,-122.9528777,OR,047,17090007,17,1709,,ST,Yes,Pacific Northwest,True,True
451619122584100,WILLAM R.;RM 51.4,45.27178467,-122.9792674,OR,047,17090007,17,1709,,ST,Yes,Pacific Northwest,True,True
451623122500400,WILLAM R.;RM 42.2,45.272897,-122.835652,OR,005,17090007,17,1709,,ST,Yes,Pacific Northwest,True,True
451625122571100,WILLAM R.;RM 49.2,45.2734515,-122.9542666,OR,047,17090007,17,1709,,ST,Yes,Pacific Northwest,True,True
451632122495800,WILLAM R.;RM 42.0,45.275397,-122.8339854,OR,005,17090007,17,1709,,ST,Yes,Pacific Northwest,True,True
451635122571700,WILLAM R.;RM 49.4,45.27622929,-122.9559334,OR,047,17090007,17,1709,,ST,Yes,Pacific Northwest,True,True
451636122582600,WILLAM R.;RM 51.0,45.2765069,-122.9751006,OR,047,17090007,17,1709,,ST,Yes,Pacific Northwest,True,True
451639122494900,WILLAM R.;RM 41.8,45.27734147,-122.8314853,OR,005,17090007,17,1709,,ST,Yes,Pacific Northwest,True,True
451645122572300,WILLAM R.;RM 49.6,45.279007,-122.9576002,OR,047,17090007,17,1709,,ST,Yes,Pacific Northwest,True,True
451647122493400,WILLAM R.;RM 41.6,45.2795637,-122.8273186,OR,005,17090007,17,1709,,ST,Yes,Pacific Northwest,True,True
451647122582500,WILLAM R.;RM 50.8,45.2795624,-122.9748229,OR,047,17090007,17,1709,,ST,Yes,Pacific Northwest,True,True
451650122492200,WILLAM R.;RM 41.4,45.28039706,-122.8239851,OR,005,17090007,17,1709,,ST,Yes,Pacific Northwest,True,True
451653122490900,WILLAM R.;RM 41.2,45.2812304,-122.8203739,OR,005,17090007,17,1709,,ST,Yes,Pacific Northwest,True,True
451653122582000,WILLAM R.;RM 50.7,45.2812291,-122.973434,OR,047,17090007,17,1709,,ST,Yes,Pacific Northwest,True,True
451654122573000,WILLAM R.;RM 49.8,45.281507,-122.9595447,OR,047,17090007,17,1709,,ST,Yes,Pacific Northwest,True,True
451656122485400,WILLAM R.;RM 41.0,45.28206378,-122.8162072,OR,005,17090007,17,1709,,ST,Yes,Pacific Northwest,True,True
451658122484000,WILLAM R.;RM 40.8,45.28261936,-122.8123182,OR,005,17090007,17,1709,,ST,Yes,Pacific Northwest,True,True
451700122581200,WILLAM R.;RM 50.5,45.28317355,-122.9712117,OR,047,17090007,17,1709,,ST,Yes,Pacific Northwest,True,True
451702122482700,WILLAM R.;RM 40.6,45.28373049,-122.808707,OR,005,17090007,17,1709,,ST,Yes,Pacific Northwest,True,True
451703122573800, WILLAM R. @ OLD NEWBURG BRIDGE ; RM 50.0,45.28400696,-122.961767,OR,071,17090007,17,1709,,ST,Yes,Pacific Northwest,True,True
451703122580600,WILLAM R.;RM 50.4,45.28400689,-122.969545,OR,047,17090007,17,1709,,ST,Yes,Pacific Northwest,True,True
451705122394600,WILLAM. R.; RM 32.5,45.2845653,-122.6639808,OR,005,17090007,17,1709,,ST,Yes,Pacific Northwest,True,True
451705122395300,WILLAM. R.; RM 32.6,45.2845653,-122.6659253,OR,005,17090007,17,1709,,ST,Yes,Pacific Northwest,True,True
451706122481300,WILLAM R.;RM 40.4,45.2848416,-122.804818,OR,005,17090007,17,1709,,ST,Yes,Pacific Northwest,True,True
451706122575300,WILLAM R.;RM 50.2,45.28484025,-122.9659338,OR,047,17090007,17,1709,,ST,Yes,Pacific Northwest,True,True
451707122400800,WILLAM. R.; RM 32.8,45.2851208,-122.670092,OR,005,17090007,17,1709,,ST,Yes,Pacific Northwest,True,True
451710122394500,WILLAM. R.; RM 32.4,45.2859542,-122.663703,OR,005,17090007,17,1709,,ST,Yes,Pacific Northwest,True,True
451711122480000,WILLAM R.;RM 40.2,45.2862305,-122.8012068,OR,005,17090007,17,1709,,ST,Yes,Pacific Northwest,True,True
451712122402100,WILLAM. R.; RM 33.0,45.2865096,-122.6737033,OR,005,17090007,17,1709,,ST,Yes,Pacific Northwest,True,True
451714122393900,WILLAM. R.; RM 32.3,45.2870653,-122.6620364,OR,005,17090007,17,1709,,ST,Yes,Pacific Northwest,True,True
451716122402300,WILLAM. R.; RM 33.1,45.2876207,-122.6742589,OR,005,17090007,17,1709,,ST,Yes,Pacific Northwest,True,True
451723122393100,WILLAM. R.; RM 32.1,45.2895653,-122.6598141,OR,005,17090007,17,1709,,ST,Yes,Pacific Northwest,True,True
451723122473600,WILLAM R.;RM 39.8,45.28956389,-122.79454,OR,005,17090007,17,1709,,ST,Yes,Pacific Northwest,True,True
451725122403400,WILLAM. R.; RM 33.3,45.29012068,-122.6773146,OR,005,17090007,17,1709,,ST,Yes,Pacific Northwest,True,True
451729122472400,WILLAM R.;RM 39.6,45.29123057,-122.7912066,OR,005,17090007,17,1709,,ST,Yes,Pacific Northwest,True,True
451730122455800,WILLAM R.;RM 38.4,45.29150855,-122.767317,OR,005,17090007,17,1709,,ST,Yes,Pacific Northwest,True,True
451732122454300,WILLAM R.;RM 38.2,45.2920641,-122.7631502,OR,005,17090007,17,1709,,ST,Yes,Pacific Northwest,True,True
451733122462500,WILLAM R.;RM 38.8,45.2923418,-122.7748172,OR,005,17090007,17,1709,,ST,Yes,Pacific Northwest,True,True
451733122470900,WILLAM R.;RM 39.4,45.2923417,-122.7870398,OR,005,17090007,17,1709,,ST,Yes,Pacific Northwest,True,True
451735122405100,WILLAM. R.; RM 33.6,45.29289837,-122.682037,OR,005,17090007,17,1709,,ST,Yes,Pacific Northwest,True,True
451735122470200,WILLAM R.;RM 39.3,45.29289728,-122.7850953,OR,005,17090007,17,1709,,ST,Yes,Pacific Northwest,True,True
451736122453000,WILLAM R.;RM 38.0,45.29317527,-122.759539,OR,005,17090007,17,1709,,ST,Yes,Pacific Northwest,True,True
451736122464000,WILLAM R.;RM 39.0,45.2931751,-122.778984,OR,005,17090007,17,1709,,ST,Yes,Pacific Northwest,True,True
451745122405700,WILLAM. R.; RM 33.8,45.2956761,-122.6837037,OR,005,17090007,17,1709,,ST,Yes,Pacific Northwest,True,True
451747122421300,WILLAM R.;RM 35.0,45.2962314,-122.7048154,OR,005,17090007,17,1709,,ST,Yes,Pacific Northwest,True,True
451747122422700,WILLAM R.;RM 35.2,45.29623136,-122.7087044,OR,005,17090007,17,1709,,ST,Yes,Pacific Northwest,True,True
451748122393400,WILLAM. R.; RM 31.6,45.29650969,-122.6606476,OR,005,17090007,17,1709,,ST,Yes,Pacific Northwest,True,True
451748122450500,WILLAM R.;RM 37.6,45.2965086,-122.7525944,OR,005,17090007,17,1709,,ST,Yes,Pacific Northwest,True,True
451751122424900,WILLAM R.;RM 35.5,45.29734239,-122.7148157,OR,005,17090007,17,1709,,ST,Yes,Pacific Northwest,True,True
451753122415900,WILLAM. R.; RM 34.8,45.2978981,-122.7009264,OR,005,17090007,17,1709,,ST,Yes,Pacific Northwest,True,True
451754122425500,WILLAM R.;RM 35.6,45.29817569,-122.7164824,OR,005,17090007,17,1709,,ST,Yes,Pacific Northwest,True,True
451754122445500,WILLAM R.;RM 37.4,45.2981753,-122.7498166,OR,005,17090007,17,1709,,ST,Yes,Pacific Northwest,True,True
451755122410200,WILLAM. R. @ CANBY FERRY;RM 34.0,45.2984538,-122.6850927,OR,005,17090007,17,1709,,ST,Yes,Pacific Northwest,True,True
451957122391800,WILLAM. R.; RM 28.9,45.33234268,-122.6562036,OR,005,17090007,17,1709,,ST,Yes,Pacific Northwest,True,True
452005122390200,WILLAM. R.; RM 28.7,45.3345649,-122.651759,OR,005,17090007,17,1709,,ST,Yes,Pacific Northwest,True,True
452014122384600,WILLAM. R.; RM 28.4,45.33706495,-122.6473146,OR,005,17090007,17,1709,,ST,Yes,Pacific Northwest,True,True
452020122383200,WILLAM. R.; RM 28.2,45.3387316,-122.6434256,OR,005,17090007,17,1709,,ST,Yes,Pacific Northwest,True,True
452027122382500, WEYERHAUSER COMPANY,45.34067608,-122.6414812,OR,005,17090007,17,1709,,ST,Yes,Pacific Northwest,True,True
452029122381500,WILLAM. R.; RM 27.9,45.34123166,-122.6387033,OR,005,17090007,17,1709,,ST,Yes,Pacific Northwest,True,True
452033122381400,WILLAM. R.; RM 27.8,45.34234276,-122.6384255,OR,005,17090007,17,1709,,ST,Yes,Pacific Northwest,True,True
452039122380200,WILLAM. R.; RM 27.6,45.34400945,-122.6350921,OR,005,17090007,17,1709,,ST,Yes,Pacific Northwest,True,True
452045122374900,WILLAM. R.; RM 27.4,45.3456761,-122.631481,OR,005,17090007,17,1709,,ST,Yes,Pacific Northwest,True,True
452051122373600,WILLAM. R.; RM 27.2,45.3473428,-122.6278698,OR,005,17090007,17,1709,,ST,Yes,Pacific Northwest,True,True
452057122372200,WILLAM. R.; RM 27.0,45.3490095,-122.6239808,OR,005,17090007,17,1709,,ST,Yes,Pacific Northwest,True,True
452118122364900,WILLAM. R.; RM 26.4,45.35484288,-122.614814,OR,005,17090007,17,1709,,ST,Yes,Pacific Northwest,True,True
452126122363900,WILLAM. R.; RM 26.2,45.3570651,-122.6120362,OR,005,17090007,17,1709,,ST,Yes,Pacific Northwest,True,True
452134122362800,WILLAM. R.; RM 26.0,45.3592873,-122.6089806,OR,005,17090007,17,1709,,ST,Yes,Pacific Northwest,True,True
452145122361500,WILLAM. R.; RM 25.7,45.36234289,-122.6053694,OR,005,17090007,17,1709,,ST,Yes,Pacific Northwest,True,True
452214122361800,WILLAM. R.; RM 25.0,45.3703983,-122.6062029,OR,005,17090007,17,1709,,ST,Yes,Pacific Northwest,True,True
452221122362800,WILLAM. R.; RM 24.8,45.3723427,-122.6089808,OR,005,17090007,17,1709,,ST,Yes,Pacific Northwest,True,True
452227122364100,WILLAM. R.; RM 24.6,45.3740093,-122.612592,OR,005,17090007,17,1709,,ST,Yes,Pacific Northwest,True,True
452232122370100,WILLAM. R.; RM 24.3,45.37539816,-122.6181478,OR,005,17090012,17,1709,,ST,Yes,Pacific Northwest,True,True
452245122371100,WILLAM. R.; RM 24.0,45.3790092,-122.6209257,OR,005,17090012,17,1709,,ST,Yes,Pacific Northwest,True,True
452255122371400,WILLAM. R.; RM 23.8,45.3817869,-122.621759,OR,005,17090012,17,1709,,ST,Yes,Pacific Northwest,True,True
452310122371800,WILLAM. R.; RM 23.5,45.3859535,-122.6228703,OR,005,17090012,17,1709,,ST,Yes,Pacific Northwest,True,True
452320122372300,WILLAM. R.; RM 23.3,45.38873127,-122.6242592,OR,005,17090012,17,1709,,ST,Yes,Pacific Northwest,True,True
452335122373200,WILLAM. R.; RM 23.0,45.39289787,-122.6267594,OR,005,17090012,17,1709,,ST,Yes,Pacific Northwest,True,True
452341122374300,WILLAM. R.; RM 22.9,45.39456448,-122.629815,OR,005,17090012,17,1709,,ST,Yes,Pacific Northwest,True,True
452345122375800,WILLAM. R.; RM 22.6,45.3956755,-122.6339818,OR,005,17090012,17,1709,,ST,Yes,Pacific Northwest,True,True
452349122380400,WILLAM. R.; RM 22.5,45.3967866,-122.6356485,OR,005,17090012,17,1709,,ST,Yes,Pacific Northwest,True,True
452358122381200,WILLAM. R.; RM 22.3,45.39928657,-122.6378709,OR,005,17090012,17,1709,,ST,Yes,Pacific Northwest,True,True
452410122383500,WILLAM. R.; RM 21.9,45.4026198,-122.64426,OR,005,17090012,17,1709,,ST,Yes,Pacific Northwest,True,True
452505122391600,WILLAM. R.; RM 20.5,45.4178973,-122.6556494,OR,005,17090012,17,1709,,ST,Yes,Pacific Northwest,True,True
452523122391800,WILLAM. R.; RM 20.2,45.4228972,-122.656205,OR,005,17090012,17,1709,,ST,Yes,Pacific Northwest,True,True
452539122390200,WILLAM. R.; RM 19.8,45.42734167,-122.6517606,OR,005,17090012,17,1709,,ST,Yes,Pacific Northwest,True,True
452546122385200,WILLAM. R.; RM 19.6,45.4292861,-122.6489828,OR,005,17090012,17,1709,,ST,Yes,Pacific Northwest,True,True
452554122385100,WILLAM. R.; RM 19.4,45.4315083,-122.648705,OR,005,17090012,17,1709,,ST,Yes,Pacific Northwest,True,True
452608122385800,WILLAM. R.; RM 19.1,45.43539715,-122.6506496,OR,005,17090012,17,1709,,ST,Yes,Pacific Northwest,True,True
452617122385100,WILLAM. R.; RM 18.9,45.4378971,-122.648705,OR,005,17090012,17,1709,,ST,Yes,Pacific Northwest,True,True
452625122384000,WILLAM. R.; RM 18.7,45.44011937,-122.6456495,OR,005,17090012,17,1709,,ST,Yes,Pacific Northwest,True,True
452636122384000,WILLAM. R. @ KELLOG CR.;RM 18.5,45.44317489,-122.6456495,OR,005,17090012,17,1709,,ST,Yes,Pacific Northwest,True,True
452637122385000,WILLAM. R.; RM 18.4,45.4434526,-122.6484274,OR,005,17090012,17,1709,,ST,Yes,Pacific Northwest,True,True
452640122385000,WILLAM. R.; RM 18.3,45.44428596,-122.6484274,OR,005,17090012,17,1709,,ST,Yes,Pacific Northwest,True,True
452641122385700,WILLAM. R.; RM 18.2,45.4445637,-122.6503719,OR,005,17090012,17,1709,,ST,Yes,Pacific Northwest,True,True
452644122390200,WILLAM. R.; RM 18.1,45.445397,-122.6517609,OR,005,17090012,17,1709,,ST,Yes,Pacific Northwest,True,True
452652122391200,WILLAM. R.; RM 17.9,45.4476192,-122.6545387,OR,005,17090012,17,1709,,ST,Yes,Pacific Northwest,True,True
452702122391800,WILLAM. R.; RM 17.7,45.4503969,-122.6562055,OR,005,17090012,17,1709,,ST,Yes,Pacific Northwest,True,True
452711122392400,WILLAM. R.; RM 17.5,45.45289689,-122.6578723,OR,005,17090012,17,1709,,ST,Yes,Pacific Northwest,True,True
452716122392800,WILLAM. R.; RM 17.4,45.45428575,-122.6589834,OR,005,17090012,17,1709,,ST,Yes,Pacific Northwest,True,True
452725122393500,WILLAM. R.; RM 17.2,45.4567857,-122.660928,OR,051,17090012,17,1709,,ST,Yes,Pacific Northwest,True,True
452729122393900,WILLAM. R.; RM 17.1,45.45789679,-122.662039,OR,051,17090012,17,1709,,ST,Yes,Pacific Northwest,True,True
452736122294900,"MITCHELL CREEK AT SE 162nd AVE, AT PORTLAND, OR",45.46,-122.4969444,OR,005,17090012,17,1709,0.56,ST,Yes,Pacific Northwest,True,True
452738122394600,WILLAM. R.; RM 16.9,45.46039675,-122.6639837,OR,051,17090012,17,1709,,ST,Yes,Pacific Northwest,True,True
452755122234100,"SUNSHINE CREEK AT MOUTH NEAR GRESHAM, OR",45.4650752,-122.3958978,OR,051,17090012,17,1709,4.01,ST,Yes,Pacific Northwest,True,True
452802122395500,WILLAM. R.; RM 16.4,45.4670633,-122.6664838,OR,051,17090012,17,1709,,ST,Yes,Pacific Northwest,True,True
452807122215001,"N FK JOHNSON CR NR SE ORIENT DR, NR GRESHAM, OR",45.46866667,-122.3639722,OR,051,17090012,17,1709,0.36,ST,Yes,Pacific Northwest,True,True
452813122395700,WILLAM. R.; RM 16.2,45.4701188,-122.6670394,OR,051,17090012,17,1709,,ST,Yes,Pacific Northwest,True,True
452823122395500,WILLAM. R.; RM 16.0,45.47289659,-122.6664839,OR,051,17090012,17,1709,,ST,Yes,Pacific Northwest,True,True
452843122400200,WILLAM. R.; RM 15.6,45.47845207,-122.6684285,OR,051,17090012,17,1709,,ST,Yes,Pacific Northwest,True,True
452854122400800,WILLAM. R.; RM 15.4,45.48150757,-122.6700953,OR,051,17090012,17,1709,,ST,Yes,Pacific Northwest,True,True
452905122400800,WILLAM. R.; RM 15.2,45.4845631,-122.6700953,OR,051,17090012,17,1709,,ST,Yes,Pacific Northwest,True,True
