usgs_id,nws_id,goes_id,nws_hsa,state_code,latitude_decimal,longitude_decimal,latitude_dms,longitude_dms,station_name,data_source
10309010,EFDN2,DE55F650,REV,NV,38.880139,-119.691806,38 52 48.5,119 41 30.5,E FK CARSON RV NR DRESSLERVILLE NV,NOAA_HADS
10309050,PNCN2,DE95372A,REV,NV,38.858944,-119.568583,38 51 32.2,119 34 06.9,PINE NUT CK NR GARDNERVILLE NV,NOAA_HADS
10310400,DCGN2,DE0250DE,REV,NV,38.9645,-119.849319,38 57 52.20,119 50 57.55,DAGGETT CK NR GENOA NV,NOAA_HADS
10310407,CRGN2,DD8C7704,REV,NV,39.0125,-119.83,39 00 45,119 49 48,CARSON RV NR GENOA NV,NOAA_HADS
10310500,CLRN2,DE92FED2,REV,NV,39.113333,-119.797222,39 06 48,119 47 50,CLEAR CK NR CARSON CITY NV,NOAA_HADS
10311000,STWN2,DDFD3358,REV,NV,39.107778,-119.712222,39 06 28,119 42 44,CARSON RV NR CARSON CITY NV,NOAA_HADS
10311100,KCLN2,DE937A3C,REV,NV,39.153889,-119.806944,39 09 14,119 48 25,KINGS CYN CK NR CARSON CITY NV,NOAA_HADS
10311200,ACLN2,DE94865E,REV,NV,39.176389,-119.804722,39 10 35,119 48 17,ASH CYN CK NR CARSON CITY NV,NOAA_HADS
10311300,EVYN2,DE930CAC,REV,NV,39.165275,-119.722225,39 09 54.99,119 43 20.01,EAGLE VALLEY CK AT CARSON CITY NV,NOAA_HADS
10311400,DRRN2,17D8C1A8,REV,NV,39.181378,-119.694869,39 10 52.96,119 41 41.53,CARSON RV AT DEER RUN RD NR CARSON CITY NV,NOAA_HADS
10311700,CDYN2,DE571056,REV,NV,39.237794,-119.587858,39 14 16.06,119 35 16.29,CARSON RV AT DAYTON NV,NOAA_HADS
10311750,CSCN2,DD99E238,REV,NV,39.280917,-119.525139,39 16 51.3,119 31 30.5,CARSON R ABV SIXMILE CYN CK BLW DAYTON NV,NOAA_HADS
10312000,FTCN2,DD71FEB0,REV,NV,39.291667,-119.311111,39 17 30,119 18 40,CARSON RV NR FORT CHURCHILL NV,NOAA_HADS
10312100,LHDN2,DE048678,REV,NV,39.4625,-119.066667,39 27 45,119 04 00,LAHONTAN RES NR FALLON NV,NOAA_HADS
10312150,CBLN2,DE950C62,REV,NV,39.463936,-119.046258,39 27 50.17,119 02 46.53,CARSON RV BLW LAHONTAN RESERVOIR NR FALLON NV,NOAA_HADS
10312275,TRZN2,DE93C9B2,REV,NV,39.558889,-118.725,39 33 32,118 43 30,CARSON RV AT TARZYN RD NR FALLON NV,NOAA_HADS
10313900,HNKN2,16EA6376,LKN,NV,41.477861,-115.286639,41 28 40.3,115 17 11.9,HANKS CK AT MARYS RV RANCH RD NR DEETH NV,NOAA_HADS
10315500,MHSN2,17D8B738,LKN,NV,41.252778,-115.255556,41 15 10,115 15 20,MARYS RV ABV HOT SPGS CK NR DEETH NV,NOAA_HADS
10316500,LCLN2,DE9552CC,LKN,NV,40.690833,-115.476111,40 41 27,115 28 34,LAMOILLE CK NR LAMOILLE NV,NOAA_HADS
10317480,BVRN2,DDEF614E,LKN,NV,41.329722,-115.571944,41 19 47,115 34 19,BEAVER CK ABV CONF N FK HUMBOLDT RV NR HALLECK NV,NOAA_HADS
10317500,DEVN2,DE94E3B8,LKN,NV,41.178753,-115.492575,41 10 43.51,115 29 33.27,N FK HUMBOLDT RV AT DEVILS GATE NR HALLECK NV,NOAA_HADS
10318500,HREN2,DD721A4C,LKN,NV,40.936556,-115.624167,40 56 11.6,115 37 27.0,HUMBOLDT RV NR ELKO NV,NOAA_HADS
10319900,SFHN2,DE9539F8,LKN,NV,40.627497,-115.730522,40 37 38.99,115 43 49.88,S FK HUMBOLDT RV ABV TENMILE CK NR ELKO NV,NOAA_HADS
10319910,SFRN2,DE32C3CC,REV,NV,40.68175,-115.785333,40 40 54.3,115 47 07.2,S FK RESERVOIR AT SPRING CK NV,NOAA_HADS
10320000,DIXN2,DE945EE4,LKN,NV,40.685,-115.8125,40 41 06,115 48 45,S FK HUMBOLDT RV ABV DIXIE CK NR ELKO NV,NOAA_HADS
10321000,HRCN2,DDEB12E4,LKN,NV,40.727778,-116.008333,40 43 40,116 00 30,HUMBOLDT RV NR CARLIN NV,NOAA_HADS
10321590,SUSN2,DE53D072,LKN,NV,40.726111,-116.076944,40 43 34,116 04 37,SUSIE CK AT CARLIN NV,NOAA_HADS
10321940,MMCN2,DE513674,LKN,NV,40.825,-116.2225,40 49 30,116 13 21,MAGGIE CK ABV MAGGIE CK CYN NR CARLIN NV,NOAA_HADS
10321950,MCYN2,DDFCB7B6,LKN,NV,40.803333,-116.199167,40 48 12,116 11 57,MAGGIE CK AT MAGGIE CR CYN NR CARLIN NV,NOAA_HADS
10322000,MGCN2,F006B1C2,LKN,NV,40.716244,-116.093575,40 42 58.48,116 05 36.87,MAGGIE CK AT CARLIN NV,NOAA_HADS
10322150,MACN2,DE53E5E8,LKN,NV,40.710556,-116.125,40 42 38,116 07 30,MARYS CK AT CARLIN NV,NOAA_HADS
10322500,PALN2,DE9541BA,LKN,NV,40.6075,-116.200833,40 36 27,116 12 03,HUMBOLDT RV AT PALISADE NV,NOAA_HADS
10322505,HRSN2,169C9690,LKN,NV,40.115556,-116.503444,40 06 56.0,116 30 12.4,HORSE CK AT HORSE CYN NR GARDEN GATE PASS NV,NOAA_HADS
103225055,WILN2,169C85E6,LKN,NV,40.171,-116.486694,40 10 15.6,116 29 12.1,WILLOW CK AT ALLISON RANCH NR GARDEN GATE PASS NV,NOAA_HADS
10322510,TONN2,DE94A0B2,LKN,NV,39.904806,-116.412528,39 54 17.3,116 24 45.1,TONKIN SPG OUTFLOW ABV DENAY CK NR EUREKA NV,NOAA_HADS
10322535,HCKN2,DE9426A6,LKN,NV,39.869,-116.166944,39 52 08.4,116 10 01,HENDERSON CK BLW VINNINI CK NR EUREKA NV,NOAA_HADS
10322555,PHCN2,DDF5AC4E,LKN,NV,39.890306,-116.378278,39 53 25.1,116 22 41.8,PETE HANSON CK ABV HENDERSON CK NR EUREKA NV,NOAA_HADS
10322800,PCKN2,169D0108,LKN,NV,40.38125,-116.125139,40 22 52.5,116 07 30.5,PINE CK AT MODARELLI MINE RD NR HAY RANCH NV,NOAA_HADS
10323000,RSGN2,16E6147A,LKN,NV,40.594797,-116.173269,40 35 41.27,116 10 23.77,PINE CK NR PALISADE NV,NOAA_HADS
10323425,HRDN2,DE06C086,LKN,NV,40.705556,-116.53,40 42 20,116 31 48,HUMBOLDT RV AT OLD US 40 BRG AT DUNPHY NV,NOAA_HADS
10324500,ROCN2,F006C752,LKN,NV,40.830406,-116.588342,40 49 49.46,116 35 18.03,ROCK CK NR BATTLE MOUNTAIN NV,NOAA_HADS
10324700,BCKN2,F006D424,LKN,NV,40.955,-116.439167,40 57 18,116 26 21,BOULDER CK NR DUNPHY NV,NOAA_HADS
10325000,HBMN2,F006E1BE,LKN,NV,40.667778,-116.930278,40 40 04,116 55 49,HUMBOLDT RV AT BATTLE MOUNTAIN NV,NOAA_HADS
10327500,CMSN2,17B3A5D4,LKN,NV,40.992222,-117.316667,40 59 32,117 19 00,HUMBOLDT RV AT COMUS NV,NOAA_HADS
10328450,NLHN2,DE343386,LKN,NV,41.485278,-117.131111,41 29 07,117 07 52,N FK L HUMBOLDT RV NR PARADISE VALLEY NV,NOAA_HADS
10328475,SLHN2,1654403A,LKN,NV,41.448056,-117.088611,41 26 53,117 05 19,S FK L HUMBOLDT RV NR PARADISE VALLEY NV,NOAA_HADS
10328500,LHCN2,DDF599D4,LKN,NV,41.393333,-117.181389,41 23 36,117 10 53,L HUMBOLDT RV BLW CHIMNEY DM NR PARADISE VALLEY NV,NOAA_HADS
10329000,LHPN2,17675390,LKN,NV,41.415822,-117.373511,41 24 56.96,117 22 24.64,L HUMBOLDT RV NR PARADISE VALLEY NV,NOAA_HADS
10329500,MARN2,DE952A8E,LKN,NV,41.534722,-117.416944,41 32 05,117 25 01,MARTIN CK NR PARADISE VALLEY NV,NOAA_HADS
10333000,HRIN2,DE9399CE,REV,NV,40.6925,-118.203333,40 41 33,118 12 12,HUMBOLDT RV NR IMLAY NV,NOAA_HADS
10334500,RPRN2,DE330428,REV,NV,40.471611,-118.308167,40 28 17.8,118 18 29.4,RYE PATCH RES NR RYE PATCH NV,NOAA_HADS
10335000,HRPN2,DE93971C,REV,NV,40.4675,-118.306667,40 28 03,118 18 24,HUMBOLDT RV NR RYE PATCH NV,NOAA_HADS
10336698,THCN2,DDF46BAA,REV,NV,39.240556,-119.945556,39 14 26,119 56 44,THIRD CK NR CRYSTAL BAY NV,NOAA_HADS
10336700,INCN2,DDF478DC,REV,NV,39.240278,-119.943889,39 14 25,119 56 38,INCLINE CK NR CRYSTAL BAY NV,NOAA_HADS
10336710,MLTN2,F00713C0,REV,NV,39.172975,-119.905511,39 10 22.71,119 54 19.84,MARLETTE LAKE NR CARSON CITY NV,NOAA_HADS
10336715,MCCN2,17D8A44E,REV,NV,39.172222,-119.906944,39 10 20,119 54 25,MARLETTE CK NR CARSON CITY NV,NOAA_HADS
10336730,GBKN2,DE94888C,REV,NV,39.0875,-119.938889,39 05 15,119 56 20,GLENBROOK CK AT GLENBROOK NV,NOAA_HADS
10347310,DOGN2,DE9476DA,REV,NV,39.524444,-119.994444,39 31 28,119 59 40,DOG CK AT VERDI NV,NOAA_HADS
10347460,MOGN2,DE521796,REV,NV,39.507222,-119.930833,39 30 26,119 55 51,TRUCKEE RV NR MOGUL NV,NOAA_HADS
10347600,HNTN2,DE936798,REV,NV,39.495111,-119.8945,39 29 42.4,119 53 40.2,HUNTER CK NR RENO NV,NOAA_HADS
10348000,TRRN2,DE51F36A,REV,NV,39.530278,-119.794444,39 31 49,119 47 40,TRUCKEE RV AT RENO NV,NOAA_HADS
10348036,TSGN2,DD72093A,REV,NV,39.525833,-119.776639,39 31 33.0,119 46 35.9,TRUCKEE RV AT GLENDALE AVE NR SPARKS NV,NOAA_HADS
10348200,STRN2,DE52220C,REV,NV,39.517617,-119.741644,39 31 03.42,119 44 29.92,TRUCKEE RV NR SPARKS NV,NOAA_HADS
10348245,NTDN2,DE94ED6A,REV,NV,39.568889,-119.725556,39 34 08,119 43 32,N TRUCKEE DRAIN AT SPANISH SPRINGS RD NR SPARK NV,NOAA_HADS
10348295,BFDN2,DE941DEE,REV,NV,39.531583,-119.714972,39 31 53.7,119 42 53.9,N TRUCKEE DRAIN NR BIG FISH DR NR SPARKS NV,NOAA_HADS
10348460,FRKN2,DD99F14E,REV,NV,39.202278,-119.871083,39 12 08.2,119 52 15.9,FRANKTOWN CK NR CARSON CITY NV,NOAA_HADS
10348505,FCTN2,DE387110,REV,NV,39.274064,-119.841353,39 16 26.63,119 50 28.87,FRANKTOWN CK AT OLD US 395 NR FRANKTOWN NV,NOAA_HADS
10348520,OPCN2,DE945036,REV,NV,39.290828,-119.830917,39 17 26.98,119 49 51.30,OPHIR CK NR STEAMBOAT NV,NOAA_HADS
10348550,DVWN2,DE946B7E,REV,NV,39.303422,-119.828167,39 18 12.32,119 49 41.40,DAVIS CK AT DAVIS CK CMPGRD RD NR WASHOE CITY NV,NOAA_HADS
10348570,WCWN2,DE944D92,REV,NV,39.312389,-119.823208,39 18 44.6,119 49 23.55,WINTERS CK BLW US ALT 395 NR WASHOE CITY NV,NOAA_HADS
10348801,LWON2,DDF4868A,REV,NV,39.329833,-119.801917,39 19 47.4,119 48 06.9,STEAMBOAT CK AT WASHOE LK DAM AT NEW WASHOE CITY,NOAA_HADS
10348850,GCPN2,DE93027E,REV,NV,39.354444,-119.8575,39 21 16,119 51 27,GALENA CK AT GALENA CK STATE PARK NV,NOAA_HADS
10348995,GPVN2,DDE4DFBA,REV,NV,39.349083,-119.790056,39 20 56.7,119 47 24.2,GALENA CK BLW GALENA CK BRDG AT PLEASANT VLY NV,NOAA_HADS
10349300,SCRN2,DE91B404,REV,NV,39.377133,-119.743658,39 22 37.68,119 44 37.17,STEAMBOAT CK AT STEAMBOAT NV,NOAA_HADS
10349700,WCSN2,DDF52A5A,REV,NV,39.385278,-119.834444,39 23 07,119 50 04,WHITES CK NR STEAMBOAT NV,NOAA_HADS
10349770,WCVN2,DDE4CCCC,REV,NV,39.424139,-119.754778,39 25 26.9,119 45 17.2,WHITES CK AT OLD VIRGINIA RD NR RENO NV,NOAA_HADS
10349790,MTBN2,DE0AF480,LKN,NV,39.464417,-119.728639,39 27 51.9,119 43 43.1,WHITES CK ABV CONFL STEAMBOAT CK AT RENO NV,NOAA_HADS
10349849,SSLN2,DE92F000,REV,NV,39.465833,-119.7275,39 27 57,119 43 39,STEAMBOAT CK AT SHORT LN AT RENO NV,NOAA_HADS
10349980,SCWN2,DE94D622,REV,NV,39.513056,-119.711389,39 30 47,119 42 41,STEAMBOAT CK AT CLEANWATER WAY NR RENO NV,NOAA_HADS
10350000,VISN2,DE5204E0,REV,NV,39.520556,-119.7,39 31 14,119 42 00,TRUCKEE RV AT VISTA NV,NOAA_HADS
10350340,TNTN2,DE926BB0,REV,NV,39.556667,-119.552222,39 33 24,119 33 08,TRUCKEE RV NR TRACY NV,NOAA_HADS
10350500,TRCN2,DE0200A2,REV,NV,39.565453,-119.486186,39 33 55.63,119 29 10.27,TRUCKEE RV AT CLARK NV,NOAA_HADS
10351300,TCWN2,DE942874,VEF,NV,39.612778,-119.296111,39 36 46,119 17 46,TRUCKEE CANAL NR WADSWORTH NV,NOAA_HADS
10351400,HZNN2,DE5601DA,REV,NV,39.503889,-119.044167,39 30 14,119 02 39,TRUCKEE CANAL NR HAZEN NV,NOAA_HADS
10351600,TBDN2,DE51E01C,REV,NV,39.584722,-119.440278,39 35 05,119 26 25,TRUCKEE RV BLW DERBY DAM NR WADSWORTH NV,NOAA_HADS
10351650,WADN2,DE949528,REV,NV,39.632222,-119.282222,39 37 56,119 16 56,TRUCKEE RV AT WADSWORTH NV,NOAA_HADS
10351700,NIXN2,DE94CB86,REV,NV,39.777372,-119.337522,39 46 38.54,119 20 15.08,TRUCKEE RV NR NIXON NV,NOAA_HADS
10352500,MDCN2,DE33C136,LKN,NV,41.966667,-117.830833,41 58 00,117 49 51,MCDERMITT CK NR MCDERMITT NV,NOAA_HADS
103530001,QNRN2,16E65770,LKN,NV,41.974,-117.595694,41 58 26.4,117 35 44.5,QUINN RV BLW CONFL E FK S FK QUINN NR MC DERMITT,NOAA_HADS
13105000,SFLN2,DD6CA4E6,LKN,NV,41.944722,-114.688611,41 56 41,114 41 19,SALMON FALLS CREEK NR SAN JACINTO NV,NOAA_HADS
13161500,BRON2,DE94BD16,LKN,NV,41.933333,-115.673611,41 56 00,115 40 25,BRUNEAU RV AT ROWLAND NV,NOAA_HADS
13162225,JBGN2,DE94B3C4,LKN,NV,41.890556,-115.427778,41 53 26,115 25 40,JARBIDGE RV BLW JARBIDGE NV,NOAA_HADS
13174000,WDHN2,F00674DC,LKN,NV,41.6875,-115.843611,41 41 15,115 50 37,WILD HORSE RES NR GOLD CR NV,NOAA_HADS
13174500,OGCN2,DE94D8F0,LKN,NV,41.688889,-115.843889,41 41 20,115 50 38,OWYHEE RV NR GOLD CK NV,NOAA_HADS
13175100,OMCN2,DE954F68,LKN,NV,41.860556,-115.988333,41 51 38,115 59 18,OWYHEE RV NR MOUNTAIN CITY NV,NOAA_HADS
362532116172701,DVHN2,17B3B6A2,VEF,NV,36.425556,-116.290833,36 25 32,116 17 27,230 S17 E50 36DC 2 USNPS - DEVILS HOLE,NOAA_HADS
380531114534201,DLVN2,DE386266,VEF,NV,38.091972,-114.904889,38 05 31.1,114 54 17.6,181 N03 E63 27CAA 1 USGS-MX (N. DRY LAKE),NOAA_HADS
381136115362201,GRXN2,DE30D54E,LKN,NV,38.193233,-115.606236,38 11 35.64,115 36 22.45,GRANT RANGE PRECIP NR CHERRY CK SUMMIT NV,NOAA_HADS
382226115220501,GTMN2,DE0B5682,LKN,NV,38.373719,-115.497231,38 22 25.39,115 29 50.03,GRANT RANGE PRECIP NR TIMBER MOUNTAIN,NOAA_HADS
385613114250402,SPFN2,16F0005C,LKN,NV,38.9365,-114.41895,38 56 11.4,114 25 08.22,SHOSHONE POND WELL 2 OUTFLOW,NOAA_HADS
385622114250001,GSUN2,169C6614,VEF,NV,38.939667,-114.417806,38 56 22.8,114 25 04.1,184 N12 E67 02ABA 1 SHOSHONE PONDS WELL 4,NOAA_HADS
393310114475001,MGNN2,DE37E2E0,LKN,NV,39.5495,-114.806194,39 32 58.2,114 48 22.3,179 N20 E64 32CDAA2 USGS,NOAA_HADS
394036116183401,KOBN2,DE0367BE,LKN,NV,39.677181,-116.3113,39 40 37.85,116 18 40.68,139 N21 E50 23AABD1 USGS-MX,NOAA_HADS
395454116163601,RMPN2,DE0A22E8,LKN,NV,39.917261,-116.278689,39 55 02.14,116 16 43.28,ROBERTS MOUNTAINS PRECIP NR LWR DRY CK SPG NV,NOAA_HADS
402025116403501,ICCN2,DE69C426,LKN,NV,40.340333,-116.676472,40 20 25.2,116 40 35.3,INDIAN CK AT CRESCENT VALLEY NV,NOAA_HADS
9415510,PREN2,DD62B3F8,LKN,NV,38.933333,-115.08,38 56 00,115 04 48,PRESTON BIG SPRG NR PRESTON NV,NOAA_HADS
9415558,HSCN2,DE38448A,LKN,NV,38.379444,-115.151667,38 22 46,115 09 06,HOT CK NR SUNNYSIDE NV,NOAA_HADS
9415645,ASCN2,F005D32A,VEF,NV,37.46,-115.195,37 27 36,115 11 42,ASH SPGS CK BLW DIV AT HWY 93 AT ASH SPGS NV,NOAA_HADS
9415900,MSPN2,DE03844C,VEF,NV,36.721667,-114.714722,36 43 18,114 42 53,MUDDY SPGS AT LDS FARM NR MOAPA NV,NOAA_HADS
9415908,PESN2,DD7AA3B6,VEF,NV,36.709364,-114.715714,36 42 33.71,114 42 56.57,PEDERSON E SPGS NR MOAPA NV,NOAA_HADS
9415910,PSGN2,DDCA97E4,VEF,NV,36.709581,-114.715972,36 42 34.49,114 42 57.50,PEDERSON SPGS NR MOAPA NV,NOAA_HADS
9415920,WSWN2,DE951F14,VEF,NV,36.711183,-114.713664,36 42 40.26,114 42 49.19,WARM SPGS W NR MOAPA NV,NOAA_HADS
9415927,WSCN2,DE0374C8,VEF,NV,36.711333,-114.709667,36 42 40.8,114 42 34.8,WARM SPGS CONFL AT IVERSON FLUME NR MOAPA NV,NOAA_HADS
9416000,MOAN2,F005E6B0,VEF,NV,36.711111,-114.694444,36 42 40,114 41 40,MUDDY RV NR MOAPA NV,NOAA_HADS
9417500,MVEN2,1710E786,VEF,NV,38.004167,-114.206111,38 00 15,114 12 22,MEADOW VALLEY WASH AT EAGLE CYN NR URSINE NV,NOAA_HADS
9418500,MVYN2,F005F5C6,VEF,NV,37.558378,-114.563056,37 33 30.16,114 33 47,MEADOW VALLEY WASH NR CALIENTE NV,NOAA_HADS
9418700,MVRN2,DD0FA1DA,VEF,NV,36.8382,-114.658056,36 50 17.52,114 39 29,MEADOW VALLEY WASH NR ROX NV,NOAA_HADS
9419000,MUDN2,DE03F2DC,VEF,NV,36.643056,-114.538889,36 38 35,114 32 20,MUDDY RV NR GLENDALE NV,NOAA_HADS
9419530,VBMN2,17B3904E,VEF,NV,36.447558,-114.352914,36 26 51.21,114 21 10.49,VIRGIN RV BLW CONF OF MUDDY RV NR OVERTON NV,NOAA_HADS
9419550,RSPN2,DE34C302,VEF,NV,36.376583,-114.443583,36 22 35.7,114 26 36.9,ROGERS SPNG NR OVERTON BEACH NV,NOAA_HADS
9419625,CCSN2,DDCAB108,VEF,NV,36.438844,-115.358119,36 26 19.84,115 21 29.23,CORN CK SPGS AT NATIONAL FISH & WILDLIFE HDQRS NV,NOAA_HADS
9419665,SCCN2,1730C084,VEF,NV,36.159722,-115.044444,36 09 35,115 02 40,SLOAN CHANNEL AT CHARLESTON BLVD NR LAS VEGAS NV,NOAA_HADS
94196781,FWNN2,DD63676A,VEF,NV,36.143056,-115.064722,36 08 35,115 03 53,FLAMINGO WASH AT NELLIS BLVD NR LAS VEGAS NV,NOAA_HADS
94196783,LWCN2,DDCAA27E,VEF,NV,36.139722,-115.046944,36 08 23,115 02 49,LV WASH BLW FLAMINGO WASH CONFL NR LAS VEGAS NV,NOAA_HADS
94196784,VVDN2,F006113A,VEF,NV,36.131917,-115.035667,36 07 54.9,115 02 08.4,LAS VEGAS WASH AT VEGAS VALLEY DR NR LAS VEGAS NV,NOAA_HADS
9419679,LWYN2,17AF964C,VEF,NV,36.10805,-115.021994,36 06 28.98,115 01 19.18,LAS VEGAS WASTEWAY NR E LAS VEGAS NV,NOAA_HADS
9419696,DCKN2,DD629514,VEF,NV,36.090833,-115.023056,36 05 27,115 01 23,DUCK CK AT BROADBENT BLVD AT E LAS VEGAS NV,NOAA_HADS
9419698,LVDN2,16F1A25E,VEF,NV,36.09155,-114.999222,36 05 29.58,114 59 57.20,LV WASH BLW DUCK CK CONF NR HENDERSON NV,NOAA_HADS
9419700,LVPN2,DD638498,VEF,NV,36.0875,-114.985,36 05 15,114 59 06,LAS VEGAS WASH AT PABCO RD NR HENDERSON NV,NOAA_HADS
9419740,CWSN2,DD63C792,VEF,NV,36.044722,-114.958333,36 02 41,114 57 30,C-1 CHANNEL NR WARM SPGS RD AT HENDERSON NV,NOAA_HADS
9419745,LCCN2,173486B4,VEF,NV,36.08325,-114.964353,36 04 59.7,114 57 51.67,C-1 CHANNEL ABV MOUTH NR HENDERSON NV,NOAA_HADS
9419747,BWHN2,DD5561D4,VEF,NV,36.089789,-114.972225,36 05 23.24,114 58 20.01,LV WASH ABV BOSTICK WEIR NR HENDERSON NV,NOAA_HADS
9419749,LHWN2,DD614472,VEF,NV,36.094206,-114.955183,36 05 39.14,114 57 18.66,LV WASH ABV HOMESTEAD WEIR NR HENDERSON NV,NOAA_HADS
9419753,KIDN2,DD7A962C,VEF,NV,36.100375,-114.943319,36 06 01.35,114 56 35.95,LV WASH ABV THREE KIDS WASH BLW HENDERSON NV,NOAA_HADS
9419756,LVON2,DD628662,VEF,NV,36.1025,-114.933611,36 06 09,114 56 01,LAS VEGAS WASH OVERFLOW AT LAKE LAS VEGAS INLET,NOAA_HADS
9419800,LWVN2,DE95245C,VEF,NV,36.122222,-114.904167,36 07 20,114 54 15,LV WASH BLW LAKE LAS VEGAS NR BOULDER CITY NV,NOAA_HADS
9423000,CBDN2,DDF3674C,VEF,NV,35.191667,-114.571389,35 11 30,114 34 17,COLORADO RIVER BELOW DAVIS DAM AZ-NV,NOAA_HADS
10396000,DONO3,179263DE,BOI,OR,42.790833,-118.8675,42 47 27,118 52 03,DONNER UND BLITZEN RIVER NR FRENCHGLEN OR,NOAA_HADS
11491450,ICLO3,162B4304,MFR,OR,42.951667,-121.459056,42 57 06.0,121 27 32.6,IRVING CREEK NEAR LENZ OR,NOAA_HADS
11491470,JCLO3,DD56033C,MFR,OR,42.978361,-121.459361,42 58 42.1,121 27 33.7,JACKSON CREEK NEAR LENZ OR,NOAA_HADS
11491950,MBMO3,162B5EA0,MFR,OR,43.183333,-121.873556,43 11 00.00,121 52 24.80,MILLER CREEK NEAR BEAVER MARSH OR,NOAA_HADS
11492200,CTRO3,F002C268,MFR,OR,42.975833,-122.088056,42 58 33,122 05 17,CRATER LAKE NEAR CRATER LAKE OR,NOAA_HADS
11492550,KSCO3,162B861A,MFR,OR,42.870408,-121.848472,42 52 13.47,121 50 54.50,SAND CREEK BLW SAND CREEK CANAL NR CHINCHALO OR,NOAA_HADS
11493100,STSO3,DE6BD2A4,MFR,OR,42.887092,-121.872756,42 53 13.53,121 52 21.92,SCOTT CREEK BLW SAND CREEK CANAL NR CHINCHALO OR,NOAA_HADS
11493500,WKAO3,DD70C702,MFR,OR,42.739925,-121.834517,42 44 23.73,121 50 04.26,WILLIAMSON RIVER NEAR KLAMATH AGENCY OR,NOAA_HADS
11501000,CHSO3,DD9A6322,MFR,OR,42.584306,-121.848333,42 35 03.5,121 50 54.0,SPRAGUE RIVER NEAR CHILOQUIN OR,NOAA_HADS
11502500,WMSO3,DD7505DC,MFR,OR,42.564375,-121.879714,42 33 51.75,121 52 46.97,WILLIAMSON RIVER BLW SPRAGUE RIVER NR CHILOQUINOR,NOAA_HADS
11503000,ACLO3,1714A1B6,MFR,OR,42.871667,-122.167778,42 52 18,122 10 04,ANNIE SPRING NEAR CRATER LAKE OR,NOAA_HADS
11504115,WRKO3,169590CC,MFR,OR,42.581556,-121.941703,42 34 53.60,121 56 30.13,WOOD RIVER NEAR KLAMATH AGENCY OR,NOAA_HADS
11504260,FMCO3,DE67B6DE,MFR,OR,42.5745,-122.051361,42 34 28.2,122 03 04.9,FOURMILE CANAL NEAR KLAMATH AGENCY OR,NOAA_HADS
11504270,CRYO3,17D6E32C,MFR,OR,42.512694,-122.076139,42 30 45.7,122 04 34.1,CRYSTAL CREEK NEAR ROCKY POINT OR,NOAA_HADS
11504290,SKAO3,DF09F22C,MFR,OR,42.581667,-121.971389,42 34 54,121 58 17,SEVENMILE CNL AT DIKE RD BR NR KLAMATH AGENCY OR,NOAA_HADS
11504300,ALAO3,172F6170,MFR,OR,42.582075,-121.970675,42 34 55.47,121 58 14.43,AGENCY LAKE NEAR KLAMATH AGENCY OR,NOAA_HADS
11505900,RTLO3,DD973038,MFR,OR,42.348611,-121.826389,42 20 55,121 49 35,UPPER KLAMATH LAKE AT RATTLESNAKE POINT OR,NOAA_HADS
11507500,KLLO3,DD88A456,MFR,OR,42.223611,-121.793056,42 13 25,121 47 35,LINK RIVER AT KLAMATH FALLS OR,NOAA_HADS
11508700,KMIO3,1628E4F2,MFR,OR,42.146783,-121.848686,42 08 48.42,121 50 55.27,KLAMATH RIVER AT MILLER ISLAND NEAR MIDLAND OR,NOAA_HADS
11509200,ADYO3,3473E186,MFR,OR,42.080889,-121.844639,42 04 51.2,121 50 40.7,ADY CANAL AT HIGHWAY 97 NEAR WORDEN OR,NOAA_HADS
11509250,ACKO3,3420D750,MFR,OR,42.004167,-121.825833,42 00 15,121 49 33,ADY CANAL ABOVE LOWER KLAMATH NWR NEAR WORDEN OR,NOAA_HADS
11509340,KSDO3,F000C79C,MFR,OR,42.080953,-121.848322,42 04 51.43,121 50 53.96,KLAMATH STRAITS DRAIN NEAR WORDEN OR,NOAA_HADS
11509500,KEOO3,DD25D7F6,MFR,OR,42.133333,-121.961111,42 08 00,121 57 40,KLAMATH RIVER AT KENO OR,NOAA_HADS
11510700,BOYO3,DD268084,MFR,OR,42.084722,-122.072222,42 05 05,122 04 20,KLAMATH RIVER BLW JOHN C.BOYLE PWRPLNT NR KENOOR,NOAA_HADS
13181000,ROMO3,347EB29C,BOI,OR,42.866389,-117.649167,42 51 59,117 38 57,OWYHEE RIVER NR ROME OR,NOAA_HADS
13183000,OWYO3,347CF462,BOI,OR,43.654444,-117.255833,43 39 16,117 15 21,OWYHEE RIVER BELOW OWYHEE DAM OR,NOAA_HADS
13215000,WARO3,3484C74A,BOI,OR,43.574444,-118.209722,43 34 28,118 12 35,MALHEUR RIVER BEL WARMSPRINGS RES NR RIVERSIDE OR,NOAA_HADS
13217500,BEUO3,3484A2AC,BOI,OR,43.9075,-118.153333,43 54 27,118 09 12,NORTH FORK MALHEUR RIVER AT BEULAH OR,NOAA_HADS
13233300,VALO3,347EA1EA,BOI,OR,43.9875,-117.218889,43 59 15,117 13 08,MALHEUR RIVER BELOW NEVADA DAM NEAR VALE OR,NOAA_HADS
13331500,MNMO3,DD56104A,PDT,OR,45.62,-117.725556,45 37 12,117 43 32,MINAM RIVER AT MINAM OR,NOAA_HADS
